day,operate,price,investment,total_balance
0,buy,87.27602488200864,0.0,9912.723975117991
2,sell,90.82910372327387,4.0710823460036805,10003.553078841265
10,buy,98.23838140875796,0.0,9905.314697432506
12,buy,98.16228358815624,0.0,9807.15241384435
13,sell,99.98723275651719,1.7802118914016611,9907.139646600866
15,buy,100.83301617170035,0.0,9806.306630429166
16,buy,103.70078557878513,0.0,9702.60584485038
17,buy,104.42876465764084,0.0,9598.17708019274
19,buy,103.25728326875833,0.0,9494.919796923981
21,buy,101.97646871725374,0.0,9392.943328206728
23,buy,98.56888125658132,0.0,9294.374446950147
24,buy,97.88600697689981,0.0,9196.488439973247
25,buy,99.9037441239434,0.0,9096.584695849304
27,buy,101.33450046217331,0.0,8995.25019538713
28,buy,98.08421607213268,0.0,8897.165979314997
30,buy,94.06053728766891,0.0,8803.105442027329
32,buy,96.0039726394516,0.0,8707.101469387877
34,buy,93.73204830105989,0.0,8613.369421086816
36,sell,92.81493263036283,-5.447459820951632,8706.184353717179
37,buy,92.29045525310902,0.0,8613.89389846407
38,buy,95.09453921630848,0.0,8518.799359247761
39,buy,93.8028171658516,0.0,8424.99654208191
41,buy,93.98463346355312,0.0,8331.011908618357
42,buy,92.86030367016792,0.0,8238.151604948189
43,buy,91.41950356769576,0.0,8146.732101380493
45,buy,96.14648780971218,0.0,8050.585613570781
47,buy,100.6669944582145,0.0,7949.918619112566
48,buy,100.05024635378687,0.0,7849.8683727587795
51,buy,99.28524739124806,0.0,7750.5831253675315
52,buy,99.36322881927208,0.0,7651.219896548259
54,buy,99.08750834489547,0.0,7552.132388203364
57,buy,102.38090372085571,0.0,7449.751484482508
60,sell,104.21245538417863,3.3515205046764667,7553.963939866687
61,buy,101.58734758356786,0.0,7452.376592283119
63,buy,102.17472385874864,0.0,7350.20186842437
64,buy,100.49487768073415,0.0,7249.706990743636
67,buy,103.12538417429643,0.0,7146.58160656934
69,buy,102.58534425156175,0.0,7043.996262317778
70,buy,104.7769532343227,0.0,6939.219309083455
71,sell,104.26884211176368,0.5477842137916812,7043.488151195219
72,sell,106.85724179355839,2.3254867984688543,7150.345392988777
73,buy,106.90696118111646,0.0,7043.438431807661
74,sell,103.11750136331739,-0.13537244155176573,7146.555933170978
76,sell,109.64457273532025,7.519483773582683,7256.2005059062985
77,buy,105.75105070792598,0.0,7150.449455198373
79,buy,103.77268200734578,0.0,7046.676773191027
80,buy,103.84153254910143,0.0,6942.835240641925
82,buy,105.8672399568859,0.0,6836.968000685039
83,buy,106.28377121756783,0.0,6730.684229467472
86,buy,112.77802293701734,0.0,6617.906206530454
89,buy,114.29317134628491,0.0,6503.613035184169
90,sell,116.30345714092255,17.992063679993436,6619.916492325092
91,sell,118.4390874840401,20.996954663796462,6738.355579809132
92,buy,116.65220305323601,0.0,6621.703376755896
93,buy,115.52698864466585,0.0,6506.17638811123
95,sell,117.17087078094482,17.283763294776364,6623.347258892175
96,buy,115.51126599311829,0.0,6507.835992899057
98,sell,121.537250248075,19.936694505582604,6629.373243147132
99,sell,120.86420962765258,23.22493309093396,6750.237452774784
101,sell,124.3268730044365,32.17750673080136,6874.564325779221
102,buy,124.17903915893747,0.0,6750.385286620283
104,sell,120.88934688101654,25.92119217297744,6871.2746335013
105,sell,124.36696842312813,32.68350652454677,6995.641601924428
106,sell,123.41135766382376,33.72060775446914,7119.052959588252
107,sell,126.39077308876813,32.91065305156074,7245.44373267702
108,buy,126.763688831943,0.0,7118.680043845077
109,sell,125.7262154775017,34.03245155761873,7244.406259322579
110,sell,126.73560029863347,34.84715067573365,7371.1418596212125
111,sell,125.23256604334846,34.861249741508615,7496.3744256645605
112,sell,125.85943775576743,37.67241435802487,7622.233863420328
113,sell,124.66179562500746,29.65818977364123,7746.895659045335
114,buy,129.77404779170683,0.0,7617.1216112536285
115,sell,129.2393864290998,28.383078410814484,7746.360997682728
116,sell,127.96188505246936,27.897621161255675,7874.322882735198
117,sell,129.0652051370853,29.994343095590963,8003.388087872283
118,sell,129.50676793530874,30.336714571608354,8132.894855807592
119,buy,127.5011053335761,0.0,8005.393750474015
120,sell,130.18646405615618,31.385344359466664,8135.580214530171
121,buy,129.63418563651248,0.0,8005.946028893659
122,sell,130.12774221071595,27.101576057106058,8136.073771104375
123,sell,127.8281669186099,25.830794837374594,8263.901938022984
124,buy,129.63269182939803,0.0,8134.269246193586
125,sell,127.26548363869732,24.556718953931682,8261.534729832283
126,sell,128.6092026380993,27.9758785782919,8390.143932470382
127,buy,130.7925030229726,0.0,8259.35142944741
128,sell,134.31767787973513,30.246960004259794,8393.669107327145
129,sell,134.21392096908312,30.83147690176987,8527.883028296228
130,sell,133.59604404383572,27.50518116809727,8661.479072340064
131,buy,132.0016400455488,0.0,8529.477432294516
132,sell,134.29862792490167,25.621967401523655,8663.776060219418
133,sell,129.37645297373638,22.340583954159882,8793.152513193154
134,buy,129.5681393146515,0.0,8663.584373878502
135,buy,128.48940381267857,0.0,8535.094970065824
137,buy,128.78354794345796,0.0,8406.311422122366
138,buy,128.58064636588097,0.0,8277.730775756485
139,buy,131.5026288477975,0.0,8146.228146908687
140,sell,132.38308157397114,27.570261279938883,8278.61122848266
141,buy,130.6931524914471,0.0,8147.918075991212
142,sell,128.47755004972532,23.724628186679315,8276.395626040938
143,sell,129.13335156359972,21.97668666547732,8405.528977604537
144,sell,139.06308779738538,30.8413186738705,8544.592065401923
145,sell,142.04403622237805,25.950103152371078,8686.6361016243
146,sell,139.57498869616757,22.120146857491537,8826.211090320468
