day,operate,price,investment,total_balance
2,buy,159.54917598997508,0.0,9840.450824010026
4,buy,152.10686067252027,0.0,9688.343963337506
6,buy,152.71903138862217,0.0,9535.624931948883
7,buy,149.1127387064662,0.0,9386.512193242417
8,buy,148.63202293878385,0.0,9237.880170303633
9,buy,149.5215551369256,0.0,9088.358615166708
10,buy,148.48973203475634,0.0,8939.868883131952
11,buy,147.6431440184715,0.0,8792.22573911348
12,buy,147.72464834629318,0.0,8644.501090767188
13,buy,147.3452236913472,0.0,8497.15586707584
14,buy,146.2702596927502,0.0,8350.88560738309
15,buy,145.77328736861455,0.0,8205.112320014476
16,buy,147.9350792169571,0.0,8057.177240797519
17,buy,146.79161387287604,0.0,7910.385626924643
18,buy,145.0280605840817,0.0,7765.357566340561
19,buy,145.40471272038303,0.0,7619.952853620178
20,buy,145.22922040125195,0.0,7474.723633218926
21,buy,145.39639826428356,0.0,7329.327234954642
22,buy,144.9270921172174,0.0,7184.400142837425
23,buy,149.0590810582853,0.0,7035.34106177914
24,buy,152.40845833544154,0.0,6882.932603443698
25,buy,154.071758114138,0.0,6728.86084532956
26,buy,152.92174820342188,0.0,6575.939097126138
27,buy,151.40509817519342,0.0,6424.533998950945
28,buy,149.86221010532972,0.0,6274.671788845615
29,buy,151.64657837801496,0.0,6123.0252104676
30,buy,152.3655128479004,0.0,5970.6596976197
31,buy,151.04876529233297,0.0,5819.610932327367
32,buy,152.4593276354426,0.0,5667.151604691924
33,buy,153.09923608941426,0.0,5514.05236860251
34,sell,154.79843984670515,-2.9775999241565714,5668.850808449215
35,sell,154.42933994816485,1.5268734528975543,5823.28014839738
36,sell,155.7856824778355,2.008034664265038,5979.065830875215
37,sell,154.8410133269208,3.8415729401435836,6133.906844202136
38,sell,156.48100158509624,5.280812634532398,6290.387845787232
39,sell,155.652177292759,4.100159438697143,6446.040023079991
40,sell,153.27334922338196,3.221513786223233,6599.313372303373
41,buy,149.93647471846998,0.0,6449.376897584903
42,buy,147.68540156084782,0.0,6301.691496024056
47,sell,155.68222664153654,5.44494136623051,6457.373722665592
48,sell,154.5866240578107,4.645112233018697,6611.960346723403
49,sell,156.46662412989826,6.190496176284753,6768.426970853301
50,sell,157.11035815689684,7.411006507349445,6925.537329010198
51,sell,154.01805710377812,5.655885165239607,7079.555386113976
53,sell,158.41884965306053,7.086737298276809,7237.974235767037
54,sell,157.96382553201693,7.61093318915085,7395.9380612990535
55,sell,158.67174303531647,9.407615599551301,7554.60980433437
57,sell,158.43303153396846,8.960038894089504,7713.042835868338
58,sell,159.9045716431865,10.104957667188607,7872.947407511525
59,sell,160.94996922126484,10.697356428809139,8033.89737673279
60,sell,160.31358872482815,10.61671519302003,8194.210965457618
61,sell,161.29302597981587,8.207446896004162,8355.503991437434
62,sell,162.01193170227998,6.301141991543406,8517.515923139714
63,sell,161.78533691023767,5.0064845696025495,8679.301260049951
64,sell,161.87884611208574,5.857308076774539,8841.180106162037
65,sell,162.80229696440074,7.527618902250854,9003.982403126438
66,sell,163.09722161069658,8.83145357062645,9167.079624737135
67,sell,161.9251345105513,6.777967721048471,9329.004759247686
68,sell,161.51796961679065,6.006908386169214,9490.522728864476
70,sell,161.54443365774569,6.948529731507483,9652.067162522222
71,sell,162.06976691650743,6.303608595234723,9814.13692943873
72,sell,162.76167289096338,6.311224698669291,9976.898602329693
73,sell,164.37160023061006,9.627494269986247,10141.270202560303
74,sell,165.0253111673701,11.741112813630437,10306.295513727673
81,buy,147.5507923324858,0.0,10158.744721395187
84,sell,146.97582349124605,-0.38967519736806094,10305.720544886433
85,buy,146.5564060551751,0.0,10159.164138831258
86,buy,146.7050510091649,0.0,10012.459087822093
87,buy,147.25676989708518,0.0,9865.202317925008
88,buy,146.75066047028668,0.0,9718.451657454721
89,buy,143.4439659118034,0.0,9575.007691542918
90,buy,143.49698560267643,0.0,9431.510705940242
91,buy,143.5919304396739,0.0,9287.918775500568
92,buy,145.2687312800408,0.0,9142.650044220527
94,buy,142.6646206708392,0.0,8999.985423549688
95,buy,141.2827036382987,0.0,8858.702719911389
96,buy,138.73697411363537,0.0,8719.965745797754
97,buy,137.69899064771016,0.0,8582.266755150044
98,buy,136.6650438158249,0.0,8445.601711334219
99,buy,138.25792807598373,0.0,8307.343783258235
100,buy,133.7354007774993,0.0,8173.608382480736
101,buy,137.16585631626367,0.0,8036.442526164472
102,buy,137.15541601551195,0.0,7899.28711014896
103,buy,135.7220953533033,0.0,7763.565014795657
104,buy,136.77740621566772,0.0,7626.787608579989
105,buy,137.89734193687764,0.0,7488.890266643111
106,buy,138.44524674678541,0.0,7350.445019896326
107,buy,137.9831884222167,0.0,7212.461831474109
108,buy,138.57259933127352,0.0,7073.889232142836
109,buy,136.51896817016313,0.0,6937.370263972673
110,buy,136.19346181852416,0.0,6801.176802154148
111,buy,138.9350425325756,0.0,6662.241759621573
112,buy,138.16037572523783,0.0,6524.081383896335
113,buy,137.16525395052668,0.0,6386.916129945808
114,buy,137.69319059172994,0.0,6249.222939354078
115,buy,136.17861307749445,0.0,6113.044326276584
116,buy,135.1896493559525,0.0,5977.854676920631
117,buy,132.82753425691772,0.0,5845.027142663714
118,buy,132.73991143346393,0.0,5712.28723123025
119,buy,133.56849418865932,0.0,5578.71873704159
120,buy,135.11820777973298,0.0,5443.600529261857
121,buy,135.42357347355392,0.0,5308.1769557883035
122,buy,138.02142329937487,0.0,5170.155532488929
123,buy,137.59193846583366,0.0,5032.563594023095
124,buy,135.82704693078995,0.0,4896.736547092305
