day,operate,price,investment,total_balance
5,buy,31.645477431601876,0.0,9968.354522568397
6,buy,31.581041215380992,0.0,9936.773481353017
7,buy,30.799196773283484,0.0,9905.974284579734
10,buy,30.859805694972238,0.0,9875.114478884761
11,buy,30.412053420804344,0.0,9844.702425463956
13,buy,31.807596111115345,0.0,9812.894829352841
14,buy,31.372859368932495,0.0,9781.521969983909
17,sell,32.12007843162928,1.499743529081531,9813.642048415539
18,sell,31.515284606166464,-0.20821545675480285,9845.157333021705
19,sell,31.569358676044885,2.5005908706991744,9876.72669169775
21,sell,32.52692034254278,5.402220169656329,9909.253612040293
22,sell,32.703815107283845,7.535701896774081,9941.957427147576
23,sell,32.262857416461884,1.4312974289416536,9974.220284564039
25,buy,32.66127172673805,0.0,9941.5590128373
26,sell,32.46576468928288,3.483601247493082,9974.024777526583
29,buy,30.425869784728548,0.0,9943.598907741854
30,sell,30.09993779325771,-7.842113298311998,9973.698845535113
32,buy,30.491400866026193,0.0,9943.207444669088
33,buy,30.25598365053395,0.0,9912.951461018554
34,sell,31.348953828387494,3.033878900389771,9944.30041484694
35,buy,30.87333400590228,0.0,9913.427080841038
36,sell,31.257106057033525,2.511216832482391,9944.684186898072
38,sell,32.280779938668275,6.692217683355975,9976.96496683674
40,sell,31.609086468815804,2.3831325206822984,10008.574053305556
44,buy,28.004036150543474,0.0,9980.570017155012
45,sell,28.373912501634546,1.3207965776886563,10008.943929656647
46,buy,26.850051593781245,0.0,9982.093878062866
47,sell,27.359779558895298,1.898424527542103,10009.453657621762
48,buy,27.04407405411598,0.0,9982.409583567645
49,sell,26.99840636986437,-0.16886392250009874,10009.40798993751
60,buy,29.52065098285675,0.0,9979.887338954653
66,buy,29.559061083042707,0.0,9950.328277871611
67,buy,29.23646334296564,0.0,9921.091814528645
68,buy,29.303237996480224,0.0,9891.788576532164
69,buy,29.551635324954987,0.0,9862.23694120721
70,sell,30.577460536651643,3.5798992183763265,9892.81440174386
71,sell,30.086081346849596,1.7829397974661236,9922.90048309071
72,sell,29.63205329909397,1.3530704842366288,9952.532536389805
73,sell,30.155461617097217,2.9082916390310114,9982.687998006902
74,sell,29.317864204323996,-0.7910598451165294,10012.005862211226
75,buy,28.820632529741264,0.0,9983.185229681485
76,sell,29.16640348607143,1.199734100122025,10012.351633167556
83,buy,28.075582764593488,0.0,9984.276050402963
84,sell,28.153372656009083,0.277073113914831,10012.429423058971
85,buy,27.88938929857159,0.0,9984.540033760399
86,sell,27.3913116462063,-1.7859037608643487,10011.931345406605
87,buy,27.65618154051026,0.0,9984.275163866096
89,buy,27.495975648062085,0.0,9956.779188218034
90,sell,27.561801322528027,-0.3412626498852988,9984.340989540562
91,sell,28.365941905604814,3.163976680362108,10012.706931446166
92,buy,28.328345777225195,0.0,9984.378585668941
93,buy,28.560980552123965,0.0,9955.817605116818
94,buy,28.35789699610996,0.0,9927.459708120707
96,buy,27.9365873336792,0.0,9899.523120787027
99,sell,27.68218719959259,-2.2809612065385374,9927.20530798662
101,buy,29.91051518593417,0.0,9897.294792800685
102,buy,29.940632549028123,0.0,9867.354160251656
103,buy,30.726146418535336,0.0,9836.62801383312
104,buy,30.73933840553764,0.0,9805.888675427583
105,buy,30.30024489552943,0.0,9775.588430532054
107,buy,29.808485144944825,0.0,9745.779945387108
108,buy,30.28268340496902,0.0,9715.49726198214
110,buy,30.270136642227953,0.0,9685.227125339912
111,buy,30.729256100256862,0.0,9654.497869239654
112,buy,29.860475920082536,0.0,9624.637393319572
113,buy,30.415521313511135,0.0,9594.221872006061
114,buy,30.193305652785742,0.0,9564.028566353276
117,sell,30.986103431821444,8.491035086388631,9595.014669785098
118,buy,31.165160744434388,0.0,9563.849509040663
120,buy,31.816407846621583,0.0,9532.033101194042
121,buy,31.76413669784324,0.0,9500.268964496197
123,buy,31.7078311456346,0.0,9468.561133350562
124,sell,33.32101222784877,17.50170413701563,9501.882145578411
126,sell,34.186542466031824,22.371934902792997,9536.068688044443
129,buy,34.38942767802564,0.0,9501.679260366418
132,sell,35.072540089705626,17.258227989997877,9536.751800456124
133,buy,34.69890481931725,0.0,9502.052895636807
134,sell,35.42112444095119,18.30452941483016,9537.474020077758
136,buy,35.47237158472126,0.0,9502.001648493037
137,buy,35.38961293583634,0.0,9466.6120355572
139,sell,35.6525760101249,16.033346728497435,9502.264611567325
140,sell,35.81418344082704,16.50928516527594,9538.078795008152
141,sell,35.777914657694055,18.077971914256086,9573.856709665846
142,sell,35.41798575091275,18.818469233480084,9609.27469541676
143,sell,35.38521915434967,16.84968165186902,9644.65991457111
144,buy,35.22697957614923,0.0,9609.43293499496
145,sell,35.420824139584965,17.015739169712283,9644.853759134545
147,sell,35.65326889935022,16.023859422526673,9680.507028033895
148,sell,34.85564417347541,16.728361151248087,9715.362672207371
149,sell,35.02834963665987,15.166034063994918,9750.39102184403
151,buy,34.618500413695074,0.0,9715.772521430335
153,sell,34.378389613785885,13.86096643119304,9750.150911044122
155,buy,34.66030935003232,0.0,9715.49060169409
156,sell,34.77482846027806,11.582381189830059,9750.265430154368
157,sell,35.07014913373405,10.226614213640598,9785.335579288101
159,buy,34.94305584069025,0.0,9750.392523447412
160,sell,35.657286643981934,12.256432413612657,9786.049810091394
161,sell,35.70421400551003,12.60377236626491,9821.754024096903
162,sell,36.27473242999349,5.482221948033565,9858.028756526895
163,sell,36.227385345470786,4.4049820422649635,9894.256141872365
164,sell,36.81667127634137,3.7897090934825686,9931.072813148707
165,buy,37.01955801111262,0.0,9894.053255137595
166,sell,36.99349834414534,4.532079543274309,9931.04675348174
168,sell,36.689475447520635,4.151635731953583,9967.736228929261
169,buy,36.25697224556052,0.0,9931.4792566837
170,sell,36.75735475638111,6.178356419620959,9968.236611440081
171,buy,35.74985964412326,0.0,9932.486751795957
173,buy,35.666958982640836,0.0,9896.819792813316
