day,operate,price,investment,total_balance
4,buy,46.963466790934945,0.0,9953.036533209066
5,sell,47.540593192907174,1.2288837290087549,10000.577126401973
7,buy,44.58707123994827,0.0,9955.990055162025
8,sell,44.66801073668921,0.1815313149979232,10000.658065898715
9,buy,44.8323183469156,0.0,9955.8257475518
10,sell,45.119878917701044,0.6414135636713699,10000.945626469502
12,buy,44.20478074421226,0.0,9956.74084572529
13,sell,44.09668444097042,-0.2445353227003389,10000.83753016626
15,buy,43.3830670773425,0.0,9957.454463088918
16,sell,44.20916824323831,1.9042018500514255,10001.663631332156
17,buy,43.69496751617771,0.0,9957.968663815978
18,sell,44.32212113731907,1.435299433302386,10002.290784953297
20,buy,43.970081168699835,0.0,9958.320703784597
22,sell,44.19205082195822,0.5048197486985613,10002.512754606556
23,buy,43.36427768000567,0.0,9959.14847692655
24,sell,43.40878033444642,0.10262514867454488,10002.557257260996
26,buy,43.6009291401042,0.0,9958.956328120892
27,sell,43.48741615654308,-0.26034533162439644,10002.443744277436
29,buy,42.90624007570614,0.0,9959.53750420173
30,sell,42.195632108974905,-1.6561879238949757,10001.733136310704
31,buy,41.98023930495765,0.0,9959.752897005746
32,sell,41.87703494596417,-0.24584033036060426,10001.629931951711
34,buy,40.32645869420595,0.0,9961.303473257505
35,sell,40.76238370154624,1.0809900533193306,10002.065856959052
36,buy,40.120005298397245,0.0,9961.945851660656
37,buy,40.3498698532087,0.0,9921.595981807446
38,sell,40.84780296456802,1.8140517698282743,9962.443784772015
39,buy,40.85249609624498,0.0,9921.591288675769
40,sell,40.06857606308313,-0.6971367965966428,9961.659864738853
41,sell,39.822638407517616,-2.52091741542819,10001.48250314637
42,buy,39.755880587388674,0.0,9961.726622558981
43,sell,39.34817050521815,-1.0255340245182691,10001.0747930642
44,buy,40.05155993278095,0.0,9961.023233131418
45,buy,40.046314710013576,0.0,9920.976918421406
46,sell,40.799380072112406,1.8671436033616053,9961.776298493518
47,sell,40.76356826813799,1.791060084600151,10002.539866761656
48,buy,40.233578962965105,0.0,9962.30628779869
49,sell,40.23882438764167,0.013037429957187503,10002.545112186332
51,buy,40.05049191543458,0.0,9962.494620270896
52,sell,40.43557601645989,0.9614965574914961,10002.930196287356
53,buy,40.33351863767621,0.0,9962.596677649679
54,buy,40.818530038879544,0.0,9921.7781476108
56,buy,40.33883339166641,0.0,9881.439314219133
57,sell,40.88820922288505,1.375259595354768,9922.327523442018
58,buy,40.42248554935668,0.0,9881.905037892662
59,sell,41.78810514979158,2.375330787239329,9923.693143042454
60,sell,41.15359436027575,2.019793087961874,9964.84673740273
61,buy,41.322966842051756,0.0,9923.523770560678
62,sell,41.715845704078674,3.199605707429287,9965.239616264756
63,sell,41.96529331783631,1.554405515556793,10007.204909582593
64,buy,41.83740730866339,0.0,9965.36750227393
65,sell,41.06655462392814,-1.8424963073073206,10006.434056897859
66,buy,41.59921728276095,0.0,9964.834839615098
67,sell,40.877830724395146,-1.7341349320645727,10005.712670339493
71,buy,39.28764259286299,0.0,9966.42502774663
72,sell,40.04478238303136,1.9271703268495834,10006.469810129662
73,buy,39.10265642236391,0.0,9967.367153707299
74,buy,39.102459472553164,0.0,9928.264694234746
