day,operate,price,investment,total_balance
4,buy,134.29553823636888,0.0,9865.704461763631
5,buy,135.67725350455657,0.0,9730.027208259075
6,buy,137.09933039839962,0.0,9592.927877860675
7,buy,136.26760823613768,0.0,9456.660269624537
8,buy,136.43206806038506,0.0,9320.228201564152
9,sell,139.5038695281255,3.8782608567304893,9459.732071092278
10,sell,142.56367479833898,5.075590134606559,9602.295745890617
11,buy,144.2161417029929,0.0,9458.079604187624
12,buy,143.45252920597522,0.0,9314.627074981649
13,sell,145.18999643340067,5.901316958653427,9459.81707141505
14,sell,147.31144316773134,8.104519536628132,9607.12851458278
15,buy,144.3215972185135,0.0,9462.806917364267
16,buy,145.54801863777175,0.0,9317.258898726495
17,sell,146.5493133124255,7.4155918002815415,9463.80821203892
18,sell,151.48829217818275,5.042535730963137,9615.296504217104
19,sell,155.30393850803375,8.261554792834481,9770.600442725137
20,buy,152.18025097652026,0.0,9618.420191748617
21,buy,154.98957978338876,0.0,9463.430611965228
22,buy,152.17075303729143,0.0,9311.259858927937
23,buy,151.23689125780948,0.0,9160.022967670127
24,buy,151.3640537943793,0.0,9008.658913875748
25,sell,154.2712105798928,6.894057128757286,9162.93012445564
26,buy,153.47965616622787,0.0,9009.450468289413
27,sell,155.782014927232,7.0313539031608645,9165.232483216645
29,buy,152.83747749903705,0.0,9012.395005717608
30,buy,148.63625304726156,0.0,8863.758752670346
31,buy,148.86836762266284,0.0,8714.890385047684
32,sell,149.837012416152,-1.5397783518768142,8864.727397463836
33,buy,146.99840355047127,0.0,8717.728993913364
34,buy,148.41935949661092,0.0,8569.309634416753
35,sell,147.9149183792142,-4.564604545713328,8717.224552795968
36,buy,146.13247775960917,0.0,8571.092075036358
37,sell,146.5894935480428,-3.667760971046034,8717.681568584401
38,sell,151.57248269238698,0.22189786617964483,8869.254051276788
39,sell,154.32470511906104,1.9559804659457982,9023.57875639585
40,buy,152.04439975620335,0.0,8871.534356639646
41,buy,153.24793277129356,0.0,8718.286423868352
42,buy,151.37082463272964,0.0,8566.915599235623
44,buy,151.2826740593082,0.0,8415.632925176315
45,sell,153.6957934459897,0.14082470938541475,8569.328718622304
47,sell,156.9013414556248,2.6589446666399885,8726.230060077929
48,sell,156.1939013004303,5.084660100228473,8882.42396137836
49,buy,158.4261532147175,0.0,8723.997808163642
50,buy,160.1809820201488,0.0,8563.816826143493
51,sell,158.72509723986514,6.6211041167497555,8722.541923383358
52,buy,159.8840340031602,0.0,8562.657889380198
53,buy,161.13486433029175,0.0,8401.523025049906
55,buy,159.1791894857124,0.0,8242.343835564194
56,buy,162.24546236382957,0.0,8080.098373200364
58,sell,165.93215608352693,12.88024364601677,8246.030529283891
59,buy,166.69432278651402,0.0,8079.336206497377
60,buy,166.24633367090428,0.0,7913.089872826473
61,sell,163.8807948644171,10.417397986520244,8076.97066769089
62,buy,164.67896527809353,0.0,7912.291702412796
64,buy,161.26599789550164,0.0,7751.025704517295
65,sell,160.4269773131091,9.78187722034978,7911.452681830404
66,buy,166.14202074146306,0.0,7745.310661088941
67,sell,165.89588972256388,9.110161234856925,7911.206550811505
68,buy,165.82283454077333,0.0,7745.383716270731
69,buy,166.92879247167366,0.0,7578.454923799058
70,sell,167.82410028426966,9.511493727441986,7746.279024083327
71,buy,166.9469939957562,0.0,7579.332030087571
72,buy,165.39081991678904,0.0,7413.941210170782
73,sell,166.01397852701484,9.673696321476628,7579.955188697797
74,buy,164.78943184770287,0.0,7415.165756850094
76,sell,169.77680032960416,12.224880598716553,7584.942557179698
77,buy,170.71535397828848,0.0,7414.22720320141
79,sell,168.70629090361945,6.4889145386047,7582.933494105029
80,sell,168.12404013239757,4.958802232370897,7751.057534237427
81,buy,166.1862556177839,0.0,7584.871278619643
82,sell,173.80789355924207,8.708724196817968,7758.679172178885
83,buy,173.95781403779984,0.0,7584.721358141085
84,buy,172.30147391091486,0.0,7412.41988423017
85,buy,173.90322337144607,0.0,7238.516660858724
86,sell,174.21918213367462,8.120103528037758,7412.735842992399
87,buy,173.04384100183233,0.0,7239.6920019905665
88,buy,172.31683235146193,0.0,7067.375169639105
89,sell,172.49459231872606,8.36503997541011,7239.869761957831
90,sell,173.14016202490166,6.714948758715429,7413.009923982732
91,buy,175.56067462857754,0.0,7237.449249354155
92,sell,175.58578200753618,5.333990427742091,7413.035031361691
93,buy,174.9561586962791,0.0,7238.078872665412
94,buy,171.7138340832753,0.0,7066.365038582137
96,sell,174.02021952920222,4.6761246919807995,7240.385258111339
97,buy,176.29135257462622,0.0,7064.093905536713
98,buy,178.43389684721478,0.0,6885.660008689498
99,sell,178.2612321972847,8.247724228929167,7063.9212408867825
100,sell,180.6356801422735,12.011014410690068,7244.556921029056
102,sell,179.63690324364507,8.122498114538807,7424.193824272701
103,buy,179.30169884548377,0.0,7244.892125427217
104,buy,177.90503168694704,0.0,7066.98709374027
105,sell,180.92335041406477,9.106415238353952,7247.910444154335
106,sell,181.51604952014168,8.73861053715065,7429.426493674477
107,buy,184.29270617913608,0.0,7245.133787495341
108,sell,183.79754321045036,10.09335287290198,7428.931330705791
109,sell,184.1038257156124,11.31441624646289,7613.035156421403
110,buy,186.17102296115266,0.0,7426.864133460251
111,sell,185.01813886545278,12.27548805219811,7611.8822723257035
112,buy,185.26715475749373,0.0,7426.61511756821
113,buy,184.17412871188571,0.0,7242.440988856324
114,sell,187.292093873024,9.710163443672288,7429.733082729348
117,sell,188.69161634102053,13.54225151747645,7618.424699070369
118,sell,190.0718738436699,9.263199756217091,7808.496572914039
