day,operate,price,investment,total_balance
7,buy,102.31631024353193,0.0,9897.683689756468
8,buy,98.79077890175039,0.0,9798.892910854718
9,sell,100.44241105299443,-1.8314765124712473,9899.335321907713
10,sell,102.05113073722897,3.300259266830034,10001.386452644942
12,buy,94.08487941324347,0.0,9907.301573231698
13,buy,94.58243698969909,0.0,9812.719136241998
15,buy,93.89692972157353,0.0,9718.822206520425
16,sell,95.99240375472436,2.0274504823485895,9814.814610275149
17,buy,96.59744573261105,0.0,9718.217164542537
19,buy,97.98369195763462,0.0,9620.233472584903
20,sell,97.18846324791912,2.75529616402657,9717.421935832823
21,buy,97.45505053604576,0.0,9619.966885296777
23,sell,94.25435138036482,0.3806531905261812,9714.221236677142
24,sell,95.08890661378155,-1.5616759919359073,9809.310143290924
25,sell,96.26395284133332,-1.7551279013296055,9905.574096132257
26,buy,95.28711625262531,0.0,9810.286979879631
27,sell,95.81568585154447,-1.6821751930598354,9906.102665731176
28,sell,93.3951119260928,-1.985582522527422,9999.497777657269
33,buy,89.87333324014573,0.0,9909.624444417123
36,sell,91.97036435163864,2.333318500482836,10001.594808768761
37,buy,91.63687832403593,0.0,9909.957930444725
39,sell,91.59026280753004,-0.05086982158106533,10001.548193252254
41,buy,89.25569664483919,0.0,9912.292496607415
42,buy,87.91867205176459,0.0,9824.37382455565
43,sell,86.70849062574007,-2.853830192189086,9911.082315181391
44,buy,86.25348023389188,0.0,9824.828834947499
45,sell,85.73816882963683,-2.480136666354471,9910.567003777136
46,buy,85.66454727857308,0.0,9824.902456498563
47,sell,86.94528040012301,0.8020547859114688,9911.847736898686
48,buy,85.92079474436332,0.0,9825.926942154323
51,buy,84.63103879326263,0.0,9741.29590336106
52,buy,84.25381473358993,0.0,9657.04208862747
53,buy,84.41522651109517,0.0,9572.626862116374
55,buy,85.06441762602799,0.0,9487.562444490346
56,sell,86.35693058255492,0.8082495337660237,9573.919375072901
57,buy,85.99882282455656,0.0,9487.920552248344
58,sell,87.81243931064455,2.2016143727596598,9575.732991558989
59,buy,87.2685990027021,0.0,9488.464392556287
60,sell,85.30498869847179,0.7963389257876016,9573.769381254759
61,buy,85.32153447700557,0.0,9488.447846777754
62,buy,84.75583643971504,0.0,9403.692010338038
64,buy,87.38873860501599,0.0,9316.303271733022
65,sell,87.21835353066672,3.5185810950526553,9403.52162526369
67,sell,88.36664268928689,4.680928241864475,9491.888267952976
68,sell,89.17645903587663,4.834032283541364,9581.064726988852
69,sell,88.70793375886979,3.1501721132160156,9669.772660747722
70,sell,88.46466818063163,1.3705607648089966,9758.237328928353
71,buy,87.38342523130177,0.0,9670.85390369705
72,sell,87.24740726605705,2.2571942720632983,9758.101310963108
73,sell,87.7297907512866,3.5088489908147724,9845.831101714393
74,sell,87.25004597795032,-0.15870766563245156,9933.081147692345
75,buy,86.04996317442055,0.0,9847.031184517924
76,sell,88.008865130309,0.715742026993917,9935.040049648233
77,sell,88.61302952348706,2.978579251534656,10023.65307917172
81,buy,84.86433565153857,0.0,9938.788743520181
83,buy,85.29216568094353,0.0,9853.496577839238
84,buy,84.02788665000708,0.0,9769.468691189231
85,buy,84.10132487920237,0.0,9685.367366310029
87,sell,83.58920962003913,-1.5025464132957271,9768.956575930068
88,sell,83.78054673595761,-1.7722834599375719,9852.737122666025
