day,operate,price,investment,total_balance
2,buy,176.45706115085704,0.0,9823.542938849143
3,sell,175.5933538368372,-0.48947166431693295,9999.13629268598
8,buy,179.2229015827179,0.0,9819.913391103262
9,sell,181.17753492849445,1.0906158356522437,10001.090926031757
20,buy,169.9687187898253,0.0,9831.122207241931
21,buy,174.31491892103077,0.0,9656.8072883209
22,sell,170.20972847938538,0.14179649718846657,9827.017016800286
23,buy,168.5979085182189,0.0,9658.419108282067
25,sell,171.06307959862897,-1.8654968504875715,9829.482187880696
27,sell,169.01416505203997,0.24689305904176656,9998.496352932736
28,buy,166.5588577915296,0.0,9831.937495141206
29,buy,162.87174892507028,0.0,9669.065746216136
32,buy,162.10982463500113,0.0,9506.955921581135
34,buy,163.34146717986732,0.0,9343.614454401268
35,buy,161.42685584502578,0.0,9182.187598556242
36,buy,162.68465289476626,0.0,9019.502945661476
38,buy,165.3928478607868,0.0,8854.110097800689
40,buy,164.34774964811368,0.0,8689.762348152575
41,sell,163.30737385150496,-1.952153120606944,8853.06972200408
42,buy,160.81516717700833,0.0,8692.254554827072
43,buy,160.05444987094597,0.0,8532.200104956126
46,buy,154.06981192170497,0.0,8378.13029303442
47,buy,154.68935616305134,0.0,8223.44093687137
48,buy,152.8420753334467,0.0,8070.598861537923
50,buy,159.80283901055373,0.0,7910.796022527369
51,buy,156.54473236881313,0.0,7754.251290158556
53,buy,156.5781692399978,0.0,7597.673120918558
55,sell,160.05626044673954,-1.7286536780703514,7757.729381365298
56,sell,161.41566374751164,-0.4282040826658275,7919.145045112809
57,buy,163.3704247366295,0.0,7755.77462037618
58,buy,164.28902873189145,0.0,7591.485591644288
59,sell,171.086318424801,4.741509537443571,7762.571910069089
61,sell,170.7286953025614,5.762262672368239,7933.300605371651
62,sell,168.35819783016632,3.4874493902445938,8101.658803201817
64,sell,169.8952183581423,2.7222280501181135,8271.55402155996
65,sell,170.4877394582727,3.7359743734279327,8442.041761018232
66,sell,172.6676910277456,7.3702773555502175,8614.709452045978
67,sell,172.95128247031244,8.057778218453377,8787.66073451629
68,sell,171.4132218832583,11.256851517652848,8959.073956399548
69,sell,170.99542544602446,10.541170826120442,9130.069381845573
70,sell,171.13382449586788,11.967744564129434,9301.20320634144
71,sell,170.2100304315718,6.512519730848308,9471.413236773013
72,sell,169.42794941966713,8.229735268575922,9640.84118619268
73,sell,171.7189628064698,9.669798567681987,9812.56014899915
74,sell,169.23861714098348,3.5919551619053,9981.798766140133
75,sell,166.25526353127498,1.1968144279386361,10148.054029671408
80,buy,157.2857629996106,0.0,9990.768266671797
81,buy,156.60450772824333,0.0,9834.163758943554
82,buy,160.54180532057762,0.0,9673.621953622976
84,buy,159.36823694421037,0.0,9514.253716678766
85,buy,157.32291762524255,0.0,9356.930799053524
86,buy,156.43274894880597,0.0,9200.498050104718
88,buy,157.41908278039955,0.0,9043.078967324318
89,buy,153.7095357155922,0.0,8889.369431608726
90,buy,155.9512951823799,0.0,8733.418136426346
91,buy,154.22626849833614,0.0,8579.19186792801
92,buy,155.56931929965685,0.0,8423.622548628353
95,buy,157.6556328198767,0.0,8265.966915808476
96,buy,154.88849666076567,0.0,8111.0784191477105
97,buy,154.37013908731024,0.0,7956.7082800604
98,buy,153.87904141866602,0.0,7802.829238641734
99,buy,151.56052977850777,0.0,7651.2687088632265
102,buy,156.3486457635754,0.0,7494.920063099651
103,buy,156.57789402784874,0.0,7338.342169071802
106,sell,159.43093100767146,1.3638666126864736,7497.773100079474
107,buy,157.84083715198904,0.0,7339.932262927485
109,sell,157.5472434092262,0.6019850224355051,7497.479506336711
110,sell,158.7178033365817,-1.1361539010687327,7656.197309673293
111,buy,157.7648659839706,0.0,7498.432443689322
112,sell,154.17327922377444,-3.259719640529442,7652.6057229130965
113,buy,155.2877263006958,0.0,7497.317996612401
115,buy,151.7962289274874,0.0,7345.521767684913
116,sell,154.43954990404563,-1.8327703075437247,7499.961317588959
117,buy,153.96912351378342,0.0,7345.992194075176
119,buy,157.10336079771878,0.0,7188.888833277457
120,buy,158.27139731047282,0.0,7030.617435966984
122,sell,157.05901252887998,0.40034045574367577,7187.676448495864
123,buy,153.54699306710972,0.0,7034.129455428754
125,sell,155.91529834270477,-0.9552745519376219,7190.044753771459
127,buy,160.2050360705707,0.0,7029.839717700888
129,buy,154.03376964871677,0.0,6875.8059480521715
130,buy,153.89741732371476,0.0,6721.908530728457
133,buy,156.91392491242368,0.0,6564.994605816033
135,buy,162.3824782101583,0.0,6402.612127605875
136,sell,163.09116667903436,6.103480125527749,6565.703294284909
138,sell,160.10124467192873,2.661054840676756,6725.804538956838
139,sell,159.74038353390642,3.575341016326135,6885.544922490744
141,sell,163.31664561752768,4.979983426518675,7048.861568108272
142,sell,160.6576497473543,1.9041609067704135,7209.519217855626
143,buy,160.4598962371365,0.0,7049.05932161849
148,sell,161.37254326245966,4.186267373938845,7210.431864880949
149,sell,164.60972928483534,6.633141783809426,7375.041594165785
150,sell,164.45867892065507,6.875294649909167,7539.50027308644
151,sell,159.68500235185275,5.360546433308308,7699.185275438293
152,sell,159.05765838151274,1.7326741812869941,7858.242933819805
155,sell,160.7616362110166,2.671987772695254,8019.004570030822
156,sell,159.43394327407987,1.0093117540657666,8178.438513304902
157,buy,159.66132804751396,0.0,8018.777185257388
158,buy,158.3437670889325,0.0,7860.433418168455
159,buy,159.50355880513962,0.0,7700.929859363316
161,sell,160.25616298488058,1.5791202847173238,7861.186022348196
162,buy,160.9779130642346,0.0,7700.208109283962
164,sell,165.33706675309986,6.4714325412587606,7865.5451760370615
165,sell,167.42466262655034,10.295666637758577,8032.969838663612
166,sell,167.4869112706947,8.779544527121475,8200.456749934307
168,sell,167.8231453664921,6.8233960841714705,8368.279895300799
169,sell,164.3288376903456,3.8272489425175285,8532.608732991144
170,sell,167.37525713331706,9.005883990293132,8699.983990124461
171,sell,166.68966495091627,4.047706014365902,8866.673655075378
173,sell,166.99023431539536,8.411444254222031,9033.663889390773
174,buy,167.70342496032754,0.0,8865.960464430445
175,sell,167.64848221913962,8.93521485581545,9033.608946649585
176,sell,167.10540562880487,6.494949840856528,9200.71435227839
178,sell,166.63249554852155,2.6172881367550023,9367.346847826911
179,sell,169.08897336202972,5.377715757799508,9536.435821188941
180,sell,168.17306495391313,5.331119946507108,9704.608886142854
181,sell,171.4128978773606,8.253643972666074,9876.021784020215
182,sell,171.32414310667446,7.410859287456819,10047.34592712689
184,sell,167.27783427840222,3.9135314244344714,10214.623761405292
186,sell,163.5911948930734,-2.4520847252982065,10378.214956298365
189,buy,167.1085888700327,0.0,10211.106367428332
190,sell,166.899354507741,-0.12520862255285498,10378.005721936073
191,buy,161.4556756154343,0.0,10216.550046320639
193,buy,164.40614532194013,0.0,10052.143900998699
195,sell,167.98049188475852,4.04124304980486,10220.124392883457
196,sell,169.30076554362495,2.9771516217354117,10389.425158427082
197,buy,169.33404386888287,0.0,10220.0911145582
198,sell,167.0013740212653,-1.3775551533062018,10387.092488579465
204,buy,146.70804737568324,0.0,10240.384441203782
206,buy,144.73334717422404,0.0,10095.651094029557
208,buy,148.10483131732508,0.0,9947.546262712232
209,buy,147.4038702249527,0.0,9800.14239248728
