day,operate,price,investment,total_balance
2,buy,60.45128035135531,0.0,9939.548719648645
3,sell,62.43631900558967,3.2836999360425527,10001.985038654235
9,buy,62.19058530796792,0.0,9939.794453346267
10,buy,63.7741931383498,0.0,9876.020260207917
11,buy,64.55276924739519,0.0,9811.467490960522
12,buy,64.72397124623785,0.0,9746.743519714284
13,buy,64.72050282068267,0.0,9682.023016893601
14,buy,66.3748359149181,0.0,9615.648180978684
15,buy,65.07231600375144,0.0,9550.575864974933
16,buy,64.61577620128537,0.0,9485.960088773649
17,buy,65.78094430472174,0.0,9420.179144468926
18,buy,67.05521018914897,0.0,9353.123934279778
19,buy,65.4958486314863,0.0,9287.628085648292
20,buy,65.9509543485483,0.0,9221.677131299744
23,buy,64.46570812722393,0.0,9157.21142317252
24,sell,64.93308671103114,4.409833722391166,9222.144509883552
25,sell,66.08735039607473,3.627105485610506,9288.231860279626
26,buy,66.58106523046445,0.0,9221.650795049161
27,buy,67.721281847309,0.0,9153.929513201852
28,sell,67.03642096432304,3.847475090354968,9220.965934166175
30,buy,65.4842795830682,0.0,9155.481654583107
31,buy,66.56034149756124,0.0,9088.921313085546
32,buy,66.24685894064169,0.0,9022.674454144904
34,buy,67.51931724162205,0.0,8955.155136903282
36,sell,67.62151898562479,4.4767768163721255,9022.776655888907
37,buy,68.71532034742995,0.0,8954.061335541477
38,buy,69.06867085994782,0.0,8884.99266468153
39,buy,69.56503585507016,0.0,8815.42762882646
40,buy,69.60260432450741,0.0,8745.825024501952
41,buy,69.78891158317401,0.0,8676.036112918777
42,buy,73.1936191022669,0.0,8602.84249381651
43,sell,72.92465184319099,12.676275160035571,8675.767145659702
45,buy,73.04835782854389,0.0,8602.718787831158
46,buy,71.80859750834588,0.0,8530.910190322811
47,buy,73.48816323258507,0.0,8457.422027090226
48,buy,72.36931670881859,0.0,8385.052710381407
51,buy,71.6463533393835,0.0,8313.406357042024
52,buy,73.40370018902377,0.0,8240.002656853001
53,buy,73.16596346126971,0.0,8166.836693391731
54,buy,74.5938001323293,0.0,8092.242893259402
55,sell,74.54288925967467,12.305948831612493,8166.785782519077
56,buy,75.499324091561,0.0,8091.286458427516
57,sell,75.96370887166813,16.737367803673685,8167.250167299184
59,buy,77.63663775152054,0.0,8089.613529547663
60,sell,76.14025319217399,17.835392017869722,8165.753782739837
62,buy,74.73060698773406,0.0,8091.023175752103
63,buy,75.68844348482526,0.0,8015.334732267278
64,sell,75.07306797723868,14.125859351413947,8090.407800244517
65,buy,75.3726726941677,0.0,8015.035127550349
66,buy,75.42425689957054,0.0,7939.610870650778
67,buy,76.52555374010808,0.0,7863.08531691067
68,buy,77.49946803817238,0.0,7785.585848872498
70,buy,79.19024490673837,0.0,7706.39560396576
72,sell,79.62618819039017,18.747205423383292,7786.02179215615
74,sell,78.85420712779887,20.3957331272607,7864.875999283949
75,sell,77.01570399384946,16.77723962389442,7941.891703277798
76,buy,79.36269104596249,0.0,7862.529012231836
77,sell,79.74521659128186,23.701761615498913,7942.2742288231175
78,buy,81.38827891931214,0.0,7860.885949903805
79,buy,81.21300353194783,0.0,7779.6729463718575
82,buy,80.11900901794434,0.0,7699.553937353913
83,sell,80.46131512985949,20.847143029853587,7780.015252483772
85,buy,79.37968220372795,0.0,7700.635570280045
86,buy,79.82350547816895,0.0,7620.812064801876
88,sell,81.8308890444714,20.834820033346826,7702.642953846347
89,sell,81.04675758757367,23.765212206028977,7783.689711433921
90,sell,82.80951141901369,24.412690133279764,7866.4992228529345
91,sell,83.20392896874455,25.59679100151252,7949.703151821679
92,sell,83.1148142097054,23.097829784436215,8032.8179660313845
94,sell,81.28651049125438,18.294595848878416,8114.104476522639
96,buy,81.12697782393661,0.0,8032.977498698702
97,buy,82.23211549213374,0.0,7950.7453832065685
98,sell,82.85731327116082,19.96367128473134,8033.602696477729
100,buy,83.8081407296113,0.0,7949.794555748118
101,sell,84.95037683521514,22.116485373770757,8034.744932583333
102,sell,83.34516956680181,19.744326201103917,8118.090102150135
103,sell,84.35550060855348,20.87235449720275,8202.44560275869
104,sell,84.86481924789041,15.945652488253645,8287.31042200658
106,buy,85.36115346878069,0.0,8201.949268537799
107,buy,84.94398977931814,0.0,8117.005278758481
108,sell,85.43936044862858,16.962739462491882,8202.44463920711
110,buy,84.02226739380421,0.0,8118.422371813305
111,buy,85.0566098703166,0.0,8033.365761942989
112,sell,82.92371611663657,15.478813114263708,8116.289478059625
113,buy,83.69475451640847,0.0,8032.594723543217
114,buy,83.81458789563476,0.0,7948.780135647582
117,buy,84.02926802663933,0.0,7864.750867620943
118,buy,85.92455546484416,0.0,7778.8263121560985
120,buy,88.23891366992666,0.0,7690.587398486172
121,sell,86.91533744398566,18.271206709717998,7777.5027359301575
122,sell,87.12582051398567,20.390552897632826,7864.628556444143
123,sell,86.10342338109149,20.17837526667396,7950.731979825235
125,sell,88.62844768688137,20.74111721705032,8039.360427512116
126,sell,89.17744225665956,21.883780432776643,8128.537869768776
128,buy,89.13226516931172,0.0,8039.405604599464
130,sell,88.668862756414,18.868944334670644,8128.074467355878
131,buy,88.83037015804439,0.0,8039.244097197834
132,sell,87.59150419310708,16.016275969413226,8126.8356013909415
133,buy,88.91319006853155,0.0,8037.92241132241
134,buy,88.82148289125325,0.0,7949.100928431157
136,buy,93.92325905480357,0.0,7855.177669376353
137,sell,91.65831602745492,18.06064595534311,7946.835985403808
138,sell,92.24292655476802,23.43393192284434,8039.078911958576
139,sell,92.1852485349782,21.795672219709974,8131.264160493554
