day,operate,price,investment,total_balance
7,buy,203.3406768795367,0.0,9796.659323120462
8,buy,200.06648731102175,0.0,9596.59283580944
9,buy,201.81183520031664,0.0,9394.781000609124
10,sell,204.4545836029656,0.5478031943843816,9599.235584212089
11,sell,207.28748100445955,3.6092969844630227,9806.523065216548
15,buy,205.74987484949816,0.0,9600.77319036705
16,sell,208.1837384952223,3.157348670151557,9808.956928862272
17,sell,206.01841659131605,0.1305185444289244,10014.975345453588
20,buy,203.94679793902924,0.0,9811.028547514557
22,buy,201.685017660011,0.0,9609.343529854546
23,sell,198.68806204827524,-2.578484165427357,9808.031591902822
24,sell,199.83029064802213,-0.9196156628329542,10007.861882550844
27,buy,201.41669718481353,0.0,9806.44518536603
29,buy,200.91997829057345,0.0,9605.525207075458
30,buy,196.25796216220536,0.0,9409.267244913251
31,sell,195.1227658687158,-3.124830961915054,9604.390010781968
32,buy,194.68392834880794,0.0,9409.70608243316
33,buy,191.6761212738411,0.0,9218.029961159318
34,buy,192.62811729625537,0.0,9025.401843863063
35,buy,191.88043565333462,0.0,8833.521408209728
36,buy,193.17227002883737,0.0,8640.34913818089
39,buy,196.61860066896043,0.0,8443.73053751193
40,buy,195.18185254594573,0.0,8248.548684965985
41,buy,195.1154705705885,0.0,8053.433214395396
42,buy,192.67752774679684,0.0,7860.755686648599
43,buy,193.20681704762137,0.0,7667.548869600978
44,buy,192.64551275724077,0.0,7474.903356843737
45,buy,192.7091034330315,0.0,7282.194253410706
46,buy,187.72662677355402,0.0,7094.467626637152
47,buy,189.2553285475824,0.0,6905.212298089569
48,buy,184.82264503418628,0.0,6720.389653055383
49,buy,189.77920917728625,0.0,6530.610443878097
51,buy,186.9467307955019,0.0,6343.663713082595
52,buy,186.8076492988148,0.0,6156.85606378378
53,buy,188.14201446498188,0.0,5968.714049318798
54,buy,188.18152267777262,0.0,5780.5325266410255
55,buy,188.08754130200214,0.0,5592.444985339023
56,buy,189.34216455679416,0.0,5403.102820782229
57,buy,189.7526264408807,0.0,5213.3501943413485
58,buy,191.69830308390374,0.0,5021.651891257445
59,buy,193.45916381722782,0.0,4828.192727440217
60,buy,191.23094405069423,0.0,4636.961783389523
61,buy,189.3673055577674,0.0,4447.594477831755
63,buy,191.93849513019813,0.0,4255.655982701557
64,sell,192.65399264448206,-4.114068554266417,4448.309975346039
68,buy,197.7567967852747,0.0,4250.5531785607645
69,sell,196.6616985295659,0.2057171912479489,4447.21487709033
70,buy,197.32429225150187,0.0,4249.8905848388285
71,sell,196.18986135721207,0.7735271325047457,4446.080446196041
72,buy,195.8700983027884,0.0,4250.210347893252
73,sell,196.2494608351717,2.3859725097404487,4446.459808728424
74,sell,195.9764756923596,1.7382500764177498,4642.4362844207835
75,buy,191.03956290037243,0.0,4451.396721520411
76,sell,199.0271271456186,3.7245545477058086,4650.42384866603
77,sell,199.90605691788735,3.4858972708892115,4850.329905583917
78,sell,200.19669605858869,1.8198153061075684,5050.526601642506
80,sell,197.31400487377778,1.0923927096809052,5247.8406065162835
81,buy,195.50235776454792,0.0,5052.338248751736
82,sell,197.74325950651019,1.3467865609205985,5250.081508258246
83,sell,196.40701501614785,1.935610920985056,5446.488523274394
84,sell,196.46808804899047,1.6879689087602234,5642.956611323384
87,sell,193.32389663370122,0.3521410214808964,5836.280507957085
90,sell,195.68065112685596,1.5419861547210827,6031.961159083941
91,sell,197.99239766597748,5.468468202332633,6229.953556749919
94,buy,194.50741101094536,0.0,6035.446145738973
95,buy,191.62844960139049,0.0,5843.817696137583
96,buy,192.1842018650777,0.0,5651.633494272505
97,sell,193.5716349631548,2.2806789371255123,5845.20512923566
98,sell,194.95602833073463,5.482760672900225,6040.161157566395
99,buy,192.26078178603345,0.0,5847.900375780361
102,buy,197.0683759218191,0.0,5650.831999858542
104,sell,197.88490781581822,4.27112046344332,5848.71690767436
106,buy,197.7456265930814,0.0,5650.971281081279
107,buy,198.60733556747437,0.0,5452.3639455138045
108,sell,201.33296048708874,7.695363075016115,5653.696906000893
109,sell,200.5970463721478,7.38160194461613,5854.293952373041
110,sell,203.3639859079585,8.090681651444639,6057.657938281
111,sell,202.9196253368209,7.83185429118068,6260.5775636178205
112,sell,200.14923733044455,6.412809665620324,6460.726800948265
115,sell,200.16219811665,5.714539909894347,6660.888999064915
118,sell,202.73345679044724,6.840922622807984,6863.622455855362
119,sell,206.9578829245802,7.960206008708143,7070.580338779942
121,sell,207.82097011698806,7.423688811830431,7278.4013088969305
122,sell,205.5630150947618,7.494640114451462,7483.964323991692
123,sell,203.56046572465132,7.49504257088045,7687.524789716344
124,sell,203.16330277823457,5.848127359976579,7890.688092494578
125,sell,207.52247378727773,4.938225720052824,8098.210566281856
126,sell,208.50781939842088,5.6675876139289105,8306.718385680277
127,sell,207.9808446296847,6.183050109146699,8514.699230309961
128,sell,208.12598200528646,8.943916561317005,8722.825212315249
129,sell,205.2638204481318,4.993015324827972,8928.08903276338
130,sell,207.38089302935896,6.618504637691763,9135.469925792739
131,sell,204.63281433284283,6.786239078019436,9340.102740125581
132,sell,204.74136874462238,6.53392253769141,9544.844108870204
134,sell,208.3403069777796,8.363393221630092,9753.184415847983
135,sell,209.16949149558786,6.140566956602675,9962.353907343571
136,sell,208.75081119445167,5.565323891595647,10171.104718538023
138,sell,195.24179068532973,-1.694572293882484,10366.346509223353
139,buy,194.52040592428966,0.0,10171.826103299063
141,sell,192.93243028657795,-0.8163542689345261,10364.75853358564
144,buy,188.44792097844584,0.0,10176.310612607194
146,buy,186.8683545486056,0.0,9989.442258058589
