day,operate,price,investment,total_balance
0,buy,95.46458353845993,0.0,9904.53541646154
1,buy,95.36040211016734,0.0,9809.175014351373
2,buy,96.84987288994309,0.0,9712.32514146143
3,buy,96.5846583987004,0.0,9615.74048306273
4,sell,100.14539814247838,4.903194913255643,9715.885881205208
5,buy,99.93672026027616,0.0,9615.949160944932
6,sell,101.40961701406195,6.343529148404922,9717.358777958994
8,sell,100.01618565382158,3.269299865242554,9817.374963612816
10,sell,106.3700332870212,10.131396694417951,9923.744996899837
11,sell,106.69845247268677,6.766013728287547,10030.443449372524
34,buy,100.01822379053102,0.0,9930.425225581992
35,sell,99.24505758836767,-0.7730253276468904,10029.670283170359
36,buy,99.34192541152242,0.0,9930.328357758837
37,sell,98.75200083805159,-0.5938324338159192,10029.08035859689
38,buy,100.47979765932814,0.0,9928.60056093756
39,sell,99.43257580821592,-1.042221297720743,10028.033136745777
43,buy,93.74632865848253,0.0,9934.286808087294
44,buy,92.45659920213484,0.0,9841.83020888516
45,buy,93.88177930219354,0.0,9747.948429582966
46,buy,93.05203680474688,0.0,9654.896392778219
47,buy,94.51283875324134,0.0,9560.383554024978
48,buy,94.1998022228927,0.0,9466.183751802086
49,buy,94.11487625820337,0.0,9372.068875543882
50,buy,96.13227902025756,0.0,9275.936596523625
51,buy,94.46084931978794,0.0,9181.475747203836
52,buy,96.4017072250408,0.0,9085.074039978796
53,buy,93.98186313438144,0.0,8991.092176844415
54,buy,96.93969795918294,0.0,8894.152478885231
55,buy,96.48253002108504,0.0,8797.669948864146
56,sell,98.39260382677823,4.956220936632156,8896.062552690924
58,sell,100.10508593269968,8.27251574962562,8996.167638623623
60,sell,99.76876917062873,6.270641558129954,9095.936407794252
62,sell,99.22507133051113,6.6339595969481735,9195.161479124763
63,buy,100.13943373515941,0.0,9095.022045389604
65,buy,98.2360311462762,0.0,8996.786014243327
67,buy,100.42171135745593,0.0,8896.364302885871
68,sell,99.13778866569554,4.8934620665973645,8995.502091551567
70,sell,98.2440547645092,4.293270735374915,9093.746146316076
73,sell,99.0098351648794,5.201046955899681,9192.755981480956
74,sell,98.81148077565923,2.7869949435372283,9291.567462256615
75,sell,97.46461697879931,3.179907528506771,9389.032079235414
77,sell,102.4745662510395,6.299534729008675,9491.506645486454
79,sell,99.5794825827893,5.956063501746088,9591.086128069242
81,sell,97.72124099478062,0.8062156702063918,9688.807369064023
82,sell,100.54662268549691,4.21225755950193,9789.35399174952
83,sell,103.178663617462,3.0349980711299995,9892.532655366982
84,sell,101.84431558389542,3.673076360593581,9994.376970950878
87,sell,92.02673417244476,-8.359723282477077,10086.403705123323
88,buy,92.58512703476481,0.0,9993.818578088558
89,buy,90.68270208215472,0.0,9903.135876006403
90,sell,92.49564937451805,-0.09664366525431164,9995.63152538092
91,sell,93.95467304673276,3.60815336271495,10089.586198427654
94,buy,89.29025750459414,0.0,10000.29594092306
95,buy,88.36799251677712,0.0,9911.927948406283
96,buy,88.02898130016911,0.0,9823.898967106114
97,sell,88.42443659087348,-0.9696700826247545,9912.323403696988
98,sell,89.62863812294927,1.4265862223053298,10001.952041819937
99,buy,89.4480070483778,0.0,9912.504034771559
100,buy,88.96388914946874,0.0,9823.54014562209
101,sell,91.54712324010234,3.9965723651132055,9915.087268862193
103,sell,91.3566228928812,2.1337712348036217,10006.443891755074
105,sell,92.91155257079299,4.437377298885572,10099.355444325867
106,buy,93.50008334442646,0.0,10005.85536098144
107,buy,93.40512048070741,0.0,9912.450240500733
108,sell,94.76000225852567,1.3475056588538543,10007.210242759258
109,buy,92.15369458282568,0.0,9915.056548176432
111,sell,90.9012623085664,-2.6806433729274763,10005.957810484997
112,buy,89.33905546367168,0.0,9916.618755021325
114,buy,88.46810904198082,0.0,9828.150645979345
116,buy,88.47259543724431,0.0,9739.678050542101
117,buy,89.18302479406702,0.0,9650.495025748034
118,sell,89.34774747842857,-3.0448557891243127,9739.842773226463
120,buy,88.66148585211522,0.0,9651.181287374347
121,buy,90.17021355032921,0.0,9561.011073824018
122,sell,89.1121986957819,-0.25392787814063356,9650.1232725198
124,sell,90.03281874651293,1.7686709046641922,9740.156091266314
125,sell,89.60598126425703,1.2810586390185126,9829.762072530571
126,sell,90.29844320036318,1.250707081164578,9920.060515730935
127,sell,89.65962342683952,1.1257848491160647,10009.720139157775
128,sell,89.47380328026338,-0.772328513647269,10099.193942438038
131,buy,85.85139420084579,0.0,10013.342548237193
132,buy,87.55008392870513,0.0,9925.792464308488
133,buy,85.71849999353708,0.0,9840.07396431495
134,sell,87.08771862832191,1.4400749562479906,9927.161682943271
135,buy,87.03324581813376,0.0,9840.128437125139
136,buy,85.92910887950893,0.0,9754.19932824563
137,buy,86.52954339264943,0.0,9667.66978485298
138,buy,86.55597157379816,0.0,9581.113813279182
139,buy,86.58579192615434,0.0,9494.528021353028
140,buy,88.19711455344077,0.0,9406.330906799587
141,sell,88.81752245717507,1.4476725453536452,9495.148429256762
142,sell,87.10738661760115,1.620288064033772,9582.255815874363
144,buy,86.65427242578153,0.0,9495.601543448582
145,sell,87.59313544213728,0.6433054618846145,9583.194678890719
146,sell,90.48185124220254,5.29825390029068,9673.676530132921
147,sell,86.88118962701537,0.4063886397392176,9760.557719759938
148,sell,91.54889176354074,5.768429490142783,9852.106611523479
150,sell,88.6203001098329,2.3497021144227763,9940.726911633312
152,sell,85.70990910767114,-2.820053080378921,10026.436820740983
154,sell,86.55699248154906,-0.11226214416119851,10112.993813222532
160,buy,82.68862462316974,0.0,10030.305188599363
