Date,Adj Close,Close,High,Low,Open,Volume,Year,Month,Day,MA5,MA10,MA20,RSI,MACD,Signal_Line,MACD_Histogram,VWAP,SMA,Std_dev,Upper_band,Lower_band,Relative_Performance,ROC,ATR,Close_yes,Open_yes,High_yes,Low_yes
2020-01-31 00:00:00+00:00,100.43599700927734,100.43599700927734,102.78600311279297,100.1135025024414,102.57350158691406,311346000,2020.0,1.0,31.0,92.71909942626954,93.39304962158204,93.90067443847656,68.58054709049952,0.1163725320957951,-0.2882818302881825,0.4046543623839776,95.122556717737,94.17744941711426,1.7583128521205345,97.69407512135533,90.6608237128732,31.21747850048883,7.379135586484753,1.9633941650390625,93.53399658203124,92.9000015258789,93.64350128173828,92.53050231933594
2020-02-03 00:00:00+00:00,100.20999908447266,100.20999908447266,102.42500305175781,100.01249694824219,100.52999877929688,117834000,2020.0,2.0,3.0,94.18989868164064,94.04694900512696,94.17744941711426,66.88803605575988,0.5636908200009145,-0.117887300230363,0.6815781202312776,95.45342860417144,94.50052452087402,2.2107598419914822,98.922044204857,90.07900483689106,30.917561580315688,-0.2250168580332889,2.074287414550781,100.43599700927734,102.57350158691406,102.78600311279295,100.1135025024414
2020-02-04 00:00:00+00:00,102.4834976196289,102.4834976196289,102.98999786376953,100.76850128173828,101.49400329589844,105786000,2020.0,2.0,4.0,95.94849853515623,94.74434890747072,94.50052452087402,75.18092282686881,1.089091745580049,0.1235085089317193,0.9655832366483296,95.84125104387908,94.86749954223632,2.842183293384359,100.55186612900503,89.18313295546761,31.144319692453735,2.2687342140775613,2.1558941432407925,100.20999908447266,100.52999877929688,102.4250030517578,100.0124969482422
2020-02-05 00:00:00+00:00,101.99349975585938,101.99349975585938,103.5510025024414,101.5999984741211,103.5510025024414,87524000,2020.0,2.0,5.0,97.9126983642578,95.53269882202147,94.86749954223632,74.68425631550903,1.4492311967663625,0.388653046498648,1.0605781502677143,96.10979961042524,95.2000244140625,3.2591929250928944,101.71841026424828,88.6816385638767,30.64156229176515,-0.4781236737139593,2.2103587559291293,102.4834976196289,101.49400329589844,102.98999786376952,100.76850128173828
2020-02-06 00:00:00+00:00,102.5114974975586,102.5114974975586,102.81500244140625,101.23999786376953,102.0510025024414,63660000,2020.0,2.0,6.0,99.73139801025393,96.29474868774416,95.2000244140625,74.28740436094722,1.756198037383882,0.6621620446756948,1.0940359927081873,96.30679206850174,95.59567413330078,3.640340272590752,102.87635467848229,88.31499358811928,30.693902067616563,0.507873288924432,2.238680158342634,101.99349975585938,103.5510025024414,103.5510025024414,101.5999984741211
2020-02-07 00:00:00+00:00,103.96399688720703,103.96399688720703,104.92649841308594,101.90499877929688,102.09950256347656,101906000,2020.0,2.0,7.0,101.52689819335936,97.12299880981443,95.59567413330078,78.95391637887225,2.092554367670033,0.9482405092745624,1.1443138583954704,96.66627230150516,96.04124908447264,4.088189106349391,104.21762729717145,87.86487087177387,31.29560297018152,1.4169136390608683,2.3495374407087053,102.5114974975586,102.0510025024414,102.81500244140624,101.23999786376952
2020-02-10 00:00:00+00:00,106.69550323486328,106.69550323486328,106.77999877929688,104.24800109863281,104.25050354003906,101124000,2020.0,2.0,10.0,102.23249816894533,98.21119842529296,96.04124908447264,80.4006550385813,2.550132575910453,1.2686189226017408,1.2815136533087124,97.11270066179434,96.66812438964844,4.699717538172878,106.0675594659942,87.26868931330269,31.879857048468317,2.6273579599096486,2.428287506103516,103.96399688720705,102.09950256347656,104.92649841308594,101.90499877929688
2020-02-11 00:00:00+00:00,107.54000091552734,107.54000091552734,109.29750061035156,106.80000305175781,107.54499816894531,114920000,2020.0,2.0,11.0,103.52959899902343,99.73904876708984,96.66812438964844,82.09742015468582,2.9469400175659075,1.6042831415945742,1.342656875971333,97.61477268748608,97.31687431335448,5.256657942818759,107.830190198992,86.80355842771698,32.076596606528426,0.7915025985726132,2.545715876988002,106.69550323486328,104.25050354003906,106.77999877929688,104.2480010986328
2020-02-12 00:00:00+00:00,108.0,108.0,109.01249694824219,107.7645034790039,108.16000366210938,66686000,2020.0,2.0,12.0,104.54089965820312,101.22679901123048,97.31687431335448,83.06047801423895,3.2609407604440435,1.935614665364468,1.325326095079575,97.89705343048676,98.04327430725098,5.683816266593185,109.41090684043736,86.67564177406462,32.007585709829414,0.4277469597884664,2.5893941606794084,107.54000091552734,107.54499816894533,109.29750061035156,106.8000030517578
2020-02-13 00:00:00+00:00,107.49349975585938,107.49349975585938,108.51399993896484,107.0999984741211,107.24949645996094,60636000,2020.0,2.0,13.0,105.74219970703123,102.73679885864256,98.04327430725098,85.69589596520483,3.4293864425345646,2.2343690207984874,1.1950174217360772,98.12850943614826,98.76289939880373,5.930887212571283,110.62467382394628,86.90112497366114,31.891503155064537,-0.468981707537619,2.520573207310268,108.0,108.16000366210938,109.0124969482422,107.7645034790039
2020-02-14 00:00:00+00:00,106.74349975585938,106.74349975585938,107.9520034790039,106.29450225830078,107.78399658203125,52124000,2020.0,2.0,14.0,106.7386001586914,104.13274917602538,98.76289939880373,89.76469475085246,3.4624491684740235,2.4799850503335947,0.9824641181404288,98.30349724107772,99.40522422790528,6.0701792729175,111.54558277374028,87.26486568207028,31.61833466410823,-0.6977166077050345,2.473608834402902,107.49349975585938,107.24949645996094,108.51399993896484,107.0999984741211
2020-02-18 00:00:00+00:00,107.78350067138672,107.78350067138672,108.30349731445312,106.20549774169922,106.2509994506836,58912000,2020.0,2.0,18.0,107.29450073242188,104.7634994506836,99.40522422790528,89.65437623898667,3.5318579393977245,2.690359628146421,0.8414983112513035,98.51624747634172,100.13259925842286,6.162916057669279,112.4584313737614,87.8067671430843,32.00887867276045,0.9742990607446878,2.517144339425223,106.74349975585938,107.78399658203124,107.9520034790039,106.29450225830078
2020-02-19 00:00:00+00:00,108.51100158691406,108.51100158691406,109.25499725341797,108.05599975585938,108.38999938964844,51224000,2020.0,2.0,19.0,107.51210021972656,105.520849609375,100.13259925842286,89.91359773536882,3.604023198318515,2.87309234218084,0.7309308561376753,98.70754550046604,100.8281494140625,6.289344816111744,113.40683904628598,88.24945978183901,32.07158561252309,0.6749650094826309,2.5454651968819757,107.78350067138672,106.2509994506836,108.30349731445312,106.20549774169922
2020-02-20 00:00:00+00:00,107.65499877929688,107.65499877929688,108.8395004272461,106.37249755859375,108.65350341796875,62626000,2020.0,2.0,20.0,107.7063003540039,106.12360000610352,100.8281494140625,85.69876196890688,3.5512063173973303,3.0087151372241383,0.542491180173192,98.9121303632445,101.4922492980957,6.273073893802525,114.03839708570077,88.94610151049065,31.949842670772995,-0.7888626914309249,2.6421797616141185,108.51100158691406,108.38999938964844,109.25499725341795,108.05599975585938
