Date,Adj Close,Close,High,Low,Open,Volume,Year,Month,Day,MA5,MA10,MA20,RSI,MACD,Signal_Line,MACD_Histogram,VWAP,SMA,Std_dev,Upper_band,Lower_band,Relative_Performance,ROC,ATR,Close_yes,Open_yes,High_yes,Low_yes
2020-01-31 00:00:00+00:00,345.0899963378906,345.0899963378906,347.3900146484375,340.9800109863281,347.3900146484375,5230000,2020.0,1.0,31.0,347.0919982910156,342.7459991455078,338.5199996948242,59.86227316822376,3.9677489108749455,3.3520857059570046,0.6156632049179409,339.8704365450966,339.28399963378905,7.532941254250692,354.3498821422904,324.2181171252877,107.26074178779524,-0.7620618769495824,10.72928728376116,347.739990234375,341.1000061035156,348.20001220703125,339.25
2020-02-03 00:00:00+00:00,358.0,358.0,359.6300048828125,346.2799987792969,347.239990234375,6670600,2020.0,2.0,3.0,345.4779968261719,343.39299926757815,339.28399963378905,61.30866701226238,4.876513531255228,3.6569712710166495,1.219542260238578,340.55544795854274,340.88899993896484,7.939890677357446,356.7687812936797,325.00921858424994,110.45292033605116,3.7410541595267466,10.925000871930804,345.0899963378906,347.3900146484375,347.3900146484375,340.9800109863281
2020-02-04 00:00:00+00:00,369.010009765625,369.010009765625,369.57000732421875,356.1000061035156,361.0,7161500,2020.0,2.0,4.0,348.5019958496094,345.2259979248047,340.88899993896484,65.93441384062089,6.411227177742603,4.207822452361841,2.2034047253807625,341.6647053233304,342.5480010986328,10.02089211248299,362.5897853235988,322.50621687366686,112.1406468435646,3.0754217222416225,11.182856968470984,358.0,347.239990234375,359.6300048828125,346.2799987792969
2020-02-05 00:00:00+00:00,369.6700134277344,369.6700134277344,375.25,362.29998779296875,375.1300048828125,6437000,2020.0,2.0,5.0,352.6,348.3160003662109,342.5480010986328,66.03437528684185,7.593225601138954,4.884903082117264,2.7083225190216904,342.6127816314796,344.4940017700195,11.305843031641691,367.1056878333029,321.8823157067361,111.05871228026813,0.1788579292276049,11.638571602957589,369.010009765625,361.0,369.5700073242188,356.1000061035156
2020-02-06 00:00:00+00:00,366.95001220703125,366.95001220703125,371.54998779296875,362.510009765625,369.6000061035156,3920400,2020.0,2.0,6.0,357.902001953125,352.6830017089844,344.4940017700195,64.49995720229197,8.21578010213534,5.551078486120879,2.6647016160144616,343.10443348125244,345.87850189208984,12.284265861043464,370.4470336141768,321.30997017000294,109.87184865445518,-0.7357916849901169,11.733570643833705,369.6700134277344,375.1300048828125,375.25,362.2999877929688
2020-02-07 00:00:00+00:00,366.7699890136719,366.7699890136719,371.79998779296875,363.57000732421875,365.0400085449219,4385200,2020.0,2.0,7.0,361.7440063476562,354.4180023193359,345.87850189208984,63.99502867996513,8.595548529347354,6.159972494766175,2.43557603458118,343.62738069189567,347.434001159668,12.877572376233587,373.18914591213513,321.6788564072008,110.40637433363374,-0.0490593234420688,12.022140502929688,366.9500122070313,369.6000061035156,371.5499877929688,362.510009765625
2020-02-10 00:00:00+00:00,371.07000732421875,371.07000732421875,374.79998779296875,362.5199890136719,365.0,5294100,2020.0,2.0,10.0,366.0800048828125,355.7790008544922,347.434001159668,66.55284390362624,9.138154330091538,6.755608861831248,2.3825454682602905,344.34045624427927,349.53500213623045,13.145361947071772,375.825726030374,323.2442782420869,110.87307740074264,1.17240189747001,12.298568725585938,366.7699890136719,365.0400085449219,371.7999877929688,363.5700073242188
2020-02-11 00:00:00+00:00,373.69000244140625,373.69000244140625,378.1099853515625,369.7200012207031,373.75,4772900,2020.0,2.0,11.0,368.6940063476562,358.59800109863284,349.53500213623045,76.47385287187768,9.668136783554644,7.338114446175927,2.330022337378717,345.0122639261194,351.27350158691405,13.94264326168941,379.1587881102929,323.38821506353526,111.4627428134501,0.7060649110609107,11.8614262172154,371.0700073242188,365.0,374.7999877929688,362.5199890136719
2020-02-12 00:00:00+00:00,380.010009765625,380.010009765625,380.6199951171875,375.8800048828125,377.17999267578125,4624800,2020.0,2.0,12.0,369.6300048828125,361.1150024414063,351.27350158691405,70.88885842302247,10.47734713297416,7.965960983535574,2.511386149438586,345.77165772954265,353.339501953125,15.001094736592744,383.3416914263105,323.3373124799396,112.62224961265144,1.6912433522247472,10.57999747140067,373.6900024414063,373.75,378.1099853515625,369.7200012207031
2020-02-13 00:00:00+00:00,381.3999938964844,381.3999938964844,385.3699951171875,376.510009765625,376.9599914550781,4485400,2020.0,2.0,13.0,371.6980041503906,364.8000030517578,353.339501953125,69.9943303504293,11.102825803123892,8.593333947453237,2.509491855670655,346.5059790536277,355.4560012817383,15.844317204080523,387.1446356898993,323.76736687357726,113.15492691480917,0.3657756625191632,10.214996337890623,380.010009765625,377.1799926757813,380.6199951171875,375.8800048828125
2020-02-14 00:00:00+00:00,380.3999938964844,380.3999938964844,385.1499938964844,379.42999267578125,381.4700012207031,3736300,2020.0,2.0,14.0,374.5880004882813,368.1660034179688,355.4560012817383,80.58362508451539,11.3865731851144,9.15198179498547,2.23459139012893,347.0780650179765,357.5450012207031,16.25662393691411,390.0582490945313,325.0317533468749,112.6777212734544,-0.2621919286845631,9.756423950195312,381.3999938964844,376.9599914550781,385.3699951171875,376.510009765625
2020-02-18 00:00:00+00:00,387.7799987792969,387.7799987792969,389.5400085449219,379.19000244140625,379.29998779296875,5173900,2020.0,2.0,18.0,377.3140014648437,371.69700317382814,357.5450012207031,81.11921300663859,12.067839207979546,9.735153277584288,2.332685930395259,348.007664031501,359.95050048828125,17.014220010799228,393.9789405098797,325.9220604666828,115.1605102388814,1.9400644062104624,9.808567592075892,380.3999938964844,381.4700012207031,385.1499938964844,379.4299926757813
2020-02-19 00:00:00+00:00,386.19000244140625,386.19000244140625,392.95001220703125,384.8999938964844,388.1199951171875,4896400,2020.0,2.0,19.0,380.6559997558594,374.6750030517578,359.95050048828125,86.27548340057557,12.337232091156409,10.255569040298711,2.081663050857697,348.8154848941295,362.3545013427735,17.161936045987233,396.6783734347479,328.030629250799,114.14258042839522,-0.410025360486832,9.608568464006696,387.7799987792969,379.2999877929688,389.5400085449219,379.1900024414063
2020-02-20 00:00:00+00:00,386.0,386.0,389.70001220703125,376.67999267578125,386.55999755859375,4079400,2020.0,2.0,20.0,383.1559997558594,376.393002319336,362.3545013427735,84.83246463142218,12.392542763947349,10.682963785028438,1.709578978918909,349.4595734133206,365.3545013427735,15.650069391054748,396.654640124883,334.05436256066395,114.55705179284313,-0.0491992128758167,9.899283272879464,386.1900024414063,388.1199951171875,392.9500122070313,384.8999938964844
2020-02-21 00:00:00+00:00,380.07000732421875,380.07000732421875,387.32000732421875,377.8999938964844,385.3299865722656,3930100,2020.0,2.0,21.0,384.3539978027344,378.0260009765625,365.3545013427735,80.05153376935334,11.82160392930308,10.910691813883368,0.9109121154197126,349.96200016515706,366.8780014038086,15.518223098019847,397.9144475998483,335.84155520776886,113.97085126634492,-1.536267532585811,10.089285714285714,386.0,386.55999755859375,389.7000122070313,376.6799926757813
