Date,Adj Close,Close,High,Low,Open,Volume,Year,Month,Day,MA5,MA10,MA20,RSI,MACD,Signal_Line,MACD_Histogram,VWAP,SMA,Std_dev,Upper_band,Lower_band,Relative_Performance,ROC,ATR,Close_yes,Open_yes,High_yes,Low_yes
2020-01-31 00:00:00+00:00,115.9912109375,132.36000061035156,134.8300018310547,131.47000122070312,134.49000549316406,12785200,2020.0,1.0,31.0,133.94599609375,135.52399597167968,136.5974983215332,40.83948269275256,-1.6092610045543836,-1.3839945160974525,-0.2252664884569313,136.4231992471419,136.16099853515624,1.9642866355047697,140.08957180616576,132.2324252641467,41.14008519272894,-2.597688420893296,2.480710710797991,135.88999938964844,132.69000244140625,136.1300048828125,132.69000244140625
2020-02-03 00:00:00+00:00,116.87627410888672,133.3699951171875,134.24000549316406,132.66000366210938,132.66000366210938,10021100,2020.0,2.0,3.0,133.78799743652343,135.03499603271484,136.16099853515624,40.48682611717816,-1.6301697583821235,-1.4332295645543869,-0.1969401938277371,136.30461381736853,135.9124984741211,1.988342880392364,139.88918423490583,131.93581271333636,41.14833923435263,0.7630662603343552,2.512139456612723,132.36000061035156,134.49000549316406,134.8300018310547,131.47000122070312
2020-02-04 00:00:00+00:00,118.55882263183594,135.2899932861328,136.60000610351562,135.0800018310547,135.5500030517578,9157100,2020.0,2.0,4.0,134.05599670410157,134.55199584960937,135.9124984741211,41.41806134859463,-1.474811580429531,-1.4415459677294156,-0.0332656127001154,136.2698381578084,135.76549835205077,1.915328462442876,139.5961552769365,131.93484142716505,41.11408080286104,1.4396027886619311,2.4885689871651784,133.3699951171875,132.66000366210938,134.24000549316406,132.66000366210938
2020-02-05 00:00:00+00:00,120.57440185546875,137.58999633789062,137.72999572753906,136.00999450683594,136.57000732421875,10150700,2020.0,2.0,5.0,134.22799682617188,134.3969955444336,135.76549835205077,52.10448920293985,-1.1528092137403405,-1.3837986169316006,0.23098940319126,136.3181597332551,135.8509979248047,1.958391618243969,139.76778116129262,131.93421468831676,41.33569740819697,1.7000540807873277,2.4735685076032365,135.2899932861328,135.5500030517578,136.60000610351562,135.0800018310547
2020-02-06 00:00:00+00:00,120.5919418334961,137.61000061035156,138.2899932861328,137.11000061035156,138.24000549316406,8992300,2020.0,2.0,6.0,134.89999694824218,134.48799591064454,135.8509979248047,50.892859170227176,-0.88579494786174,-1.2841978831176284,0.3984029352558884,136.35873301227167,135.88449783325194,1.9835689739114637,139.85163578107486,131.91735988542902,41.2030648792286,0.0145390457107152,2.4735685076032365,137.58999633789062,136.57000732421875,137.72999572753906,136.00999450683594
2020-02-07 00:00:00+00:00,120.20637512207031,137.1699981689453,137.6699981689453,136.3000030517578,136.72999572753906,6379800,2020.0,2.0,7.0,135.2439971923828,134.5949966430664,135.88449783325194,47.379137152095616,-0.7016011172386811,-1.167678529941839,0.4660774127031579,136.3764161440787,135.8709976196289,1.9733173114639175,139.81763224255673,131.92436299670106,41.29138865999175,-0.3197459773669586,2.4971400669642856,137.61000061035156,138.24000549316406,138.2899932861328,137.11000061035156
2020-02-10 00:00:00+00:00,120.70587921142578,137.74000549316406,137.85000610351562,136.75,136.9499969482422,5960700,2020.0,2.0,10.0,136.20599670410155,134.9969970703125,135.8709976196289,52.38602631534236,-0.5038235874141321,-1.0349075414362976,0.5310839540221655,136.40363153424468,135.95449752807616,2.0170299151989446,139.98855735847405,131.92043769767827,41.155733389357,0.4155481022291019,2.467855181012834,137.1699981689453,136.72999572753906,137.6699981689453,136.3000030517578
2020-02-11 00:00:00+00:00,120.9337158203125,138.0,138.82000732421875,137.77999877929688,138.25999450683594,6578600,2020.0,2.0,11.0,137.0799987792969,135.56799774169923,135.95449752807616,53.48103354198825,-0.3223878003975642,-0.892403593228551,0.5700157928309868,136.43803781246532,135.99449768066407,2.050681468377784,140.09586061741965,131.8931347439085,41.162081960348814,0.1887574389917157,2.472141810825893,137.74000549316406,136.9499969482422,137.85000610351562,136.75
2020-02-12 00:00:00+00:00,120.9337158203125,138.0,139.2899932861328,137.8000030517578,138.60000610351562,7958000,2020.0,2.0,12.0,137.62200012207032,135.92499847412108,135.99449768066407,53.87887175720192,-0.1765633199669309,-0.749235538576227,0.5726722186092961,136.47772658554052,135.95449752807616,2.000260169021417,139.955017866119,131.95397719003333,40.89858174033758,0.0,2.434283665248326,138.0,138.25999450683594,138.82000732421875,137.77999877929688
2020-02-13 00:00:00+00:00,120.82854461669922,137.8800048828125,138.33999633789062,136.39999389648438,137.75,7447500,2020.0,2.0,13.0,137.7040008544922,136.3019989013672,135.95449752807616,65.2090504806277,-0.0698735133656782,-0.6133631335341173,0.543489620168439,136.51029761567816,136.01249771118165,2.04004742432764,140.09259255983693,131.93240286252637,40.90666524699175,-0.0869529834692017,2.271427699497768,138.0,138.60000610351562,139.2899932861328,137.8000030517578
2020-02-14 00:00:00+00:00,120.46048736572266,137.4600067138672,138.19000244140625,136.94000244140625,137.83999633789062,6627600,2020.0,2.0,14.0,137.75800170898438,136.5009994506836,136.01249771118165,68.28286627024616,-0.018992481632523,-0.4944890031537985,0.4754965215212754,136.52953066987672,136.022998046875,2.047279859428917,140.1175577657328,131.92843832801717,40.71682589712955,-0.3046113679081141,2.1150000435965404,137.8800048828125,137.75,138.33999633789062,136.39999389648438
2020-02-18 00:00:00+00:00,118.86556243896484,135.63999938964844,137.7100067138672,135.0500030517578,137.33999633789062,8996400,2020.0,2.0,18.0,137.81600341796874,137.01100006103516,136.022998046875,54.23968588503623,-0.1240977563475382,-0.4204107537925464,0.2963129974450081,136.50573193511693,135.8949981689453,1.9830256788093157,139.86104952656393,131.92894681132668,40.28152970159695,-1.3240267971230568,2.0950001307896207,137.4600067138672,137.83999633789062,138.19000244140625,136.94000244140625
2020-02-19 00:00:00+00:00,120.48676300048828,137.49000549316406,138.38999938964844,136.33999633789062,136.91000366210938,7071200,2020.0,2.0,19.0,137.39600219726563,137.23800048828124,135.8949981689453,60.23871550241821,-0.0574521398883121,-0.3478190310116996,0.2903668911233875,136.52600385037928,135.927498626709,2.0045386297288643,139.93657588616674,131.91842136725126,40.63663976512451,1.36390895889138,2.159286499023437,135.63999938964844,137.33999633789062,137.7100067138672,135.0500030517578
2020-02-20 00:00:00+00:00,120.48676300048828,137.49000549316406,138.36000061035156,136.52999877929688,137.1699981689453,7422800,2020.0,2.0,20.0,137.29400329589845,137.45800170898437,135.927498626709,55.61011573558869,-0.004582188076796,-0.2791716624247188,0.2745894743479228,136.54640440778894,135.96799926757814,2.028581324590167,140.02516191675846,131.9108366183978,40.80427378310539,0.0,2.044286455426897,137.49000549316406,136.91000366210938,138.38999938964844,136.33999633789062
2020-02-21 00:00:00+00:00,119.01454162597656,135.80999755859375,136.9199981689453,134.9199981689453,136.5500030517578,9772800,2020.0,2.0,21.0,137.19200439453124,137.44800262451173,135.96799926757814,63.90004709192024,-0.0971253694656582,-0.2427624038329067,0.1456370343672485,136.52644266601942,135.93149948120117,2.0243107249748054,139.9801209311508,131.88287803125155,40.72507889060902,-1.2219127699822807,1.9121442522321428,137.49000549316406,137.1699981689453,138.36000061035156,136.52999877929688
2020-02-24 00:00:00+00:00,115.81593322753906,132.16000366210938,133.1999969482422,130.8000030517578,131.44000244140625,13618400,2020.0,2.0,24.0,136.7780029296875,137.26800231933595,135.93149948120117,45.98009972442965,-0.4596914734703432,-0.286148217760394,-0.1735432557099491,136.36751024705973,135.88199996948242,2.106346895957934,140.09469376139828,131.66930617756657,40.99001245520731,-2.687573788453701,2.1357149396623885,135.80999755859375,136.5500030517578,136.9199981689453,134.9199981689453
2020-02-25 00:00:00+00:00,110.64559173583984,126.26000213623047,132.22999572753906,125.58999633789062,131.0,20797200,2020.0,2.0,25.0,135.71800231933594,136.76700286865236,135.88199996948242,26.2743539978904,-1.2091699789746428,-0.4707525700032439,-0.738417408971399,135.8352617594104,135.5935001373291,2.905326630310048,141.4041533979492,129.78284687670902,40.38381724006495,-4.464286745151213,2.3792855398995534,132.16000366210938,131.44000244140625,133.1999969482422,130.8000030517578
